"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1868609165092106361","Mon Dec 16 10:48:36 +0000 2024","0","Mempelajari Mikrokontroler! Kunci Jawaban Informatika Kelas 12 Halaman 48 Kurikulum Merdeka Bab 2 https://t.co/ge4v1UyLs6","1868609165092106361","","","in","Ambon","0","0","0","https://x.com/tribunambonnews/status/1868609165092106361","1449955921312960513","tribunambonnews"
"1859205193810002232","Wed Nov 20 12:00:35 +0000 2024","0","nah kan bagus ini Kurikulum Merdeka","1859205193810002232","","","in","ÜT: -6.9,107.6","0","0","0","https://x.com/estananto/status/1859205193810002232","94292914","estananto"
"1867557891135484069","Fri Dec 13 13:11:13 +0000 2024","0","50 Soal UAS/PAS IPA Kelas 9 Semester 1 dan Kunci Jawaban Bentuk Pilihan Ganda Kurikulum Merdeka https://t.co/JVHWVHJ9Q5 lewat @tribunnews","1867557891135484069","","","in","Balikpapan, Indonesia","0","0","0","https://x.com/tribunkaltim/status/1867557891135484069","103551225","tribunkaltim"
"1863426770416058843","Mon Dec 02 03:35:37 +0000 2024","0","Berikut kunci jawaban PAI kelas 11 halaman 59 60 61 dan 62 Kurikulum Merdeka Penilaian Pengetahuan Bab 2. https://t.co/ELHVrWg4zK","1863426770416058843","","","in","Indonesia","0","0","0","https://x.com/sorenamoo/status/1863426770416058843","3266658440","sorenamoo"
"1867453397898867074","Fri Dec 13 06:16:00 +0000 2024","0","Untuk membantu Pendidik dalam menerapkan KKTP Eduinesia telah menyediakan link download KKTP Kelas 5 Kurikulum Merdeka Semester 1 &amp; 2. https://t.co/9fmJjeVFar #sekolah #sekolahdasar #kurikulummerdeka","1867453397898867074","","","in","","0","0","0","https://x.com/eduinesia/status/1867453397898867074","1838581241458888705","eduinesia"
"1869682868802171036","Thu Dec 19 09:55:07 +0000 2024","5","Ptn! guys adakah yang punya pengalaman linjur di kurikulum merdeka? coba share di reply dong guys soalnya aku kepikiran buat linjur.. ","1869682868802171036","","","in","RULES 👉","0","0","1","https://x.com/sbmptnfess/status/1869682868802171036","1205629250423779328","sbmptnfess"
"1860118450691334411","Sat Nov 23 00:29:32 +0000 2024","1","Berkat Kurikulum Merdeka","1860118450691334411","","","in","","0","0","0","https://x.com/politikana/status/1860118450691334411","18660644","politikana"
"1869766641011290171","Thu Dec 19 15:28:00 +0000 2024","0","link download Modul P5 Fase D Kelas 7 8 9 SMP/MTS Kurikulum Merdeka lengkap semua tema yang dapat diunduh secara gratis. https://t.co/68yKwl6nC5 #sekolah #sekolahdasar #kurikulummerdeka","1869766641011290171","","","in","","0","0","0","https://x.com/eduinesia/status/1869766641011290171","1838581241458888705","eduinesia"
"1869277727695495291","Wed Dec 18 23:29:57 +0000 2024","32","@RevoNugroho @tanyarlfes Itu salah satu faktor aja sih tetep kuncinya ya dari belajar sendiri. Gak semua orang juga gara2 kurikulum merdeka jdi gabisa yg ada karena males aja pada gamau belajar pemicunya y kurikulum merdeka ini.","1869525540694262223","","RevoNugroho","in","Seoul, Republic of Korea","0","1","0","https://x.com/airenroseane/status/1869525540694262223","1035044560580173824","airenroseane"
"1793159787670310917","Wed May 22 05:59:43 +0000 2024","291","Jangan sampai kebijakan Kampus Merdeka yang selama ini dilaksanakan rupanya jadi salah satu strategi pemerintah memandulkan gerakan mahasiswa. Orientasi semua mahasiswa jadi kerja magang dan jadi profesional di luar kampus. Jadi males berorganisasi dan jadi aktor gerakan.","1793159787670310917","","","in","West Borneo, Indonesia","11","12","91","https://x.com/namasayamelki/status/1793159787670310917","1083640205318311938","namasayamelki"
"1864320216945315959","Wed Dec 04 14:45:51 +0000 2024","0","40 Soal IPAS Kelas 5 Semester 1 Kurikulum Merdeka dan Kunci Jawabannya Jadikan Latihan Ujian Anak Bun https://t.co/NnAeIolnx0","1864320216945315959","","","in","Indonesia","0","0","0","https://x.com/haibundacom/status/1864320216945315959","864334585860980737","haibundacom"
"1867072146750705779","Thu Dec 12 05:01:02 +0000 2024","0","40 Contoh Soal Agama Kelas 4 Semester 1 Kurikulum Merdeka Beserta Kunci Jawabannya https://t.co/mLgAMBcADR","1867072146750705779","","","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1867072146750705779","132078023","officialinews_"
"1492728929953583106","Sun Feb 13 05:14:45 +0000 2022","2379","2 hari lalu Kemendikbudristek mengumumkan Platform Merdeka Mengajar. Di platform ini guru Indonesia bisa: Belajar Mengajar Berkarya Yuk bahas behind the scene dan beberapa problem yang kita lagi fokuskan dengan platform ini Thread~ https://t.co/tO1PIIlPMX","1492728929953583106","https://pbs.twimg.com/media/FLcxSmwUUAMJa4y.jpg","","in","Opinion expressed by myself","43","17","541","https://x.com/buditanrim/status/1492728929953583106","190179324","buditanrim"
